"date","x","values","lat","long","Air.Temperature"
"06-2016",3079," 1.53","47.68438","-122.2601"," 64.89109"
"06-2016",3079," 1.53","47.68438","-122.2601"," 79.65381"
"06-2016",3079," 1.53","47.68438","-122.2601"," 69.31872"
"06-2016",3079," 1.53","47.68438","-122.2601"," 62.21330"
"06-2016",3079," 1.53","47.68438","-122.2601"," 74.36448"
"06-2016",3079," 1.53","47.68438","-122.2601"," 77.71055"
"06-2016",3079," 1.53","47.68438","-122.2601"," 68.13976"
"06-2016",3079," 1.34","47.67422","-122.3554"," 63.35473"
"06-2016",3079," 1.34","47.67422","-122.3554"," 63.71715"
"06-2016",3079," 1.34","47.67422","-122.3554"," 66.13744"
"06-2016",3079," 1.34","47.67422","-122.3554"," 70.33775"
"06-2016",3079," 1.34","47.67422","-122.3554"," 64.92190"
"06-2016",3079," 1.34","47.67422","-122.3554"," 70.62780"
"06-2016",3079," 1.34","47.67422","-122.3554"," 72.89003"
"06-2016",3079," 1.34","47.67422","-122.3554"," 63.47535"
"06-2016",3079," 1.34","47.67422","-122.3554"," 62.52394"
"06-2016",3079," 1.34","47.67422","-122.3554"," 68.71989"
"06-2016",3079," 1.34","47.67422","-122.3554"," 71.53406"
"06-2016",3079," 1.34","47.67422","-122.3554"," 60.08762"
"06-2016",3079," 1.34","47.67422","-122.3554"," 60.60978"
"06-2016",3079," 1.34","47.67422","-122.3554"," 59.28588"
"06-2016",3079," 1.34","47.67422","-122.3554"," 67.46268"
"06-2016",3079," 1.34","47.67422","-122.3554"," 63.66039"
"06-2016",3079," 1.34","47.67422","-122.3554"," 64.70777"
"06-2016",3079," 1.34","47.67422","-122.3554"," 63.35718"
"06-2016",3079," 1.34","47.67422","-122.3554"," 68.02226"
"06-2016",3079," 1.34","47.67422","-122.3554"," 65.97126"
"06-2016",3079," 1.34","47.67422","-122.3554"," 74.03398"
"06-2016",3079," 1.34","47.67422","-122.3554"," 64.06407"
"06-2016",3079," 1.34","47.67422","-122.3554"," 64.33125"
"06-2016",3079," 1.34","47.67422","-122.3554"," 64.89109"
"06-2016",3079," 1.34","47.67422","-122.3554"," 79.65381"
"06-2016",3079," 1.34","47.67422","-122.3554"," 69.31872"
"06-2016",3079," 1.34","47.67422","-122.3554"," 62.21330"
"06-2016",3079," 1.34","47.67422","-122.3554"," 74.36448"
"06-2016",3079," 1.34","47.67422","-122.3554"," 77.71055"
"06-2016",3079," 1.34","47.67422","-122.3554"," 68.13976"
"06-2016",3079," 1.57","47.69924","-122.3706"," 63.35473"
"06-2016",3079," 1.57","47.69924","-122.3706"," 63.71715"
"06-2016",3079," 1.57","47.69924","-122.3706"," 66.13744"
"06-2016",3079," 1.57","47.69924","-122.3706"," 70.33775"
"06-2016",3079," 1.57","47.69924","-122.3706"," 64.92190"
"06-2016",3079," 1.57","47.69924","-122.3706"," 70.62780"
"06-2016",3079," 1.57","47.69924","-122.3706"," 72.89003"
"06-2016",3079," 1.57","47.69924","-122.3706"," 63.47535"
"06-2016",3079," 1.57","47.69924","-122.3706"," 62.52394"
"06-2016",3079," 1.57","47.69924","-122.3706"," 68.71989"
"06-2016",3079," 1.57","47.69924","-122.3706"," 71.53406"
"06-2016",3079," 1.57","47.69924","-122.3706"," 60.08762"
"06-2016",3079," 1.57","47.69924","-122.3706"," 60.60978"
"06-2016",3079," 1.57","47.69924","-122.3706"," 59.28588"
"06-2016",3079," 1.57","47.69924","-122.3706"," 67.46268"
"06-2016",3079," 1.57","47.69924","-122.3706"," 63.66039"
"06-2016",3079," 1.57","47.69924","-122.3706"," 64.70777"
"06-2016",3079," 1.57","47.69924","-122.3706"," 63.35718"
"06-2016",3079," 1.57","47.69924","-122.3706"," 68.02226"
"06-2016",3079," 1.57","47.69924","-122.3706"," 65.97126"
"06-2016",3079," 1.57","47.69924","-122.3706"," 74.03398"
"06-2016",3079," 1.57","47.69924","-122.3706"," 64.06407"
"06-2016",3079," 1.57","47.69924","-122.3706"," 64.33125"
"06-2016",3079," 1.57","47.69924","-122.3706"," 64.89109"
"06-2016",3079," 1.57","47.69924","-122.3706"," 79.65381"
"06-2016",3079," 1.57","47.69924","-122.3706"," 69.31872"
"06-2016",3079," 1.57","47.69924","-122.3706"," 62.21330"
"06-2016",3079," 1.57","47.69924","-122.3706"," 74.36448"
"06-2016",3079," 1.57","47.69924","-122.3706"," 77.71055"
"06-2016",3079," 1.57","47.69924","-122.3706"," 68.13976"
"06-2016",3079," 1.73","47.52720","-122.3047"," 63.35473"
"06-2016",3079," 1.73","47.52720","-122.3047"," 63.71715"
"06-2016",3079," 1.73","47.52720","-122.3047"," 66.13744"
"06-2016",3079," 1.73","47.52720","-122.3047"," 70.33775"
"06-2016",3079," 1.73","47.52720","-122.3047"," 64.92190"
"06-2016",3079," 1.73","47.52720","-122.3047"," 70.62780"
"06-2016",3079," 1.73","47.52720","-122.3047"," 72.89003"
"06-2016",3079," 1.73","47.52720","-122.3047"," 63.47535"
"06-2016",3079," 1.73","47.52720","-122.3047"," 62.52394"
"06-2016",3079," 1.73","47.52720","-122.3047"," 68.71989"
"06-2016",3079," 1.73","47.52720","-122.3047"," 71.53406"
"06-2016",3079," 1.73","47.52720","-122.3047"," 60.08762"
"06-2016",3079," 1.73","47.52720","-122.3047"," 60.60978"
"06-2016",3079," 1.73","47.52720","-122.3047"," 59.28588"
"06-2016",3079," 1.73","47.52720","-122.3047"," 67.46268"
"06-2016",3079," 1.73","47.52720","-122.3047"," 63.66039"
"06-2016",3079," 1.73","47.52720","-122.3047"," 64.70777"
"06-2016",3079," 1.73","47.52720","-122.3047"," 63.35718"
"06-2016",3079," 1.73","47.52720","-122.3047"," 68.02226"
"06-2016",3079," 1.73","47.52720","-122.3047"," 65.97126"
"06-2016",3079," 1.73","47.52720","-122.3047"," 74.03398"
"06-2016",3079," 1.73","47.52720","-122.3047"," 64.06407"
"06-2016",3079," 1.73","47.52720","-122.3047"," 64.33125"
"06-2016",3079," 1.73","47.52720","-122.3047"," 64.89109"
"06-2016",3079," 1.73","47.52720","-122.3047"," 79.65381"
"06-2016",3079," 1.73","47.52720","-122.3047"," 69.31872"
"06-2016",3079," 1.73","47.52720","-122.3047"," 62.21330"
"06-2016",3079," 1.73","47.52720","-122.3047"," 74.36448"
"06-2016",3079," 1.73","47.52720","-122.3047"," 77.71055"
"06-2016",3079," 1.73","47.52720","-122.3047"," 68.13976"
"06-2016",3079," 1.91","47.54598","-122.2686"," 63.35473"
"06-2016",3079," 1.91","47.54598","-122.2686"," 63.71715"
"06-2016",3079," 1.91","47.54598","-122.2686"," 66.13744"
"06-2016",3079," 1.91","47.54598","-122.2686"," 70.33775"
"06-2016",3079," 1.91","47.54598","-122.2686"," 64.92190"
"06-2016",3079," 1.91","47.54598","-122.2686"," 70.62780"
"06-2016",3079," 1.91","47.54598","-122.2686"," 72.89003"
"06-2016",3079," 1.91","47.54598","-122.2686"," 63.47535"
"06-2016",3079," 1.91","47.54598","-122.2686"," 62.52394"
"06-2016",3079," 1.91","47.54598","-122.2686"," 68.71989"
"06-2016",3079," 1.91","47.54598","-122.2686"," 71.53406"
"06-2016",3079," 1.91","47.54598","-122.2686"," 60.08762"
"06-2016",3079," 1.91","47.54598","-122.2686"," 60.60978"
"06-2016",3079," 1.91","47.54598","-122.2686"," 59.28588"
"06-2016",3079," 1.91","47.54598","-122.2686"," 67.46268"
"06-2016",3079," 1.91","47.54598","-122.2686"," 63.66039"
"06-2016",3079," 1.91","47.54598","-122.2686"," 64.70777"
"06-2016",3079," 1.91","47.54598","-122.2686"," 63.35718"
"06-2016",3079," 1.91","47.54598","-122.2686"," 68.02226"
"06-2016",3079," 1.91","47.54598","-122.2686"," 65.97126"
"06-2016",3079," 1.91","47.54598","-122.2686"," 74.03398"
"06-2016",3079," 1.91","47.54598","-122.2686"," 64.06407"
"06-2016",3079," 1.91","47.54598","-122.2686"," 64.33125"
"06-2016",3079," 1.91","47.54598","-122.2686"," 64.89109"
"06-2016",3079," 1.91","47.54598","-122.2686"," 79.65381"
"06-2016",3079," 1.91","47.54598","-122.2686"," 69.31872"
"06-2016",3079," 1.91","47.54598","-122.2686"," 62.21330"
"06-2016",3079," 1.91","47.54598","-122.2686"," 74.36448"
"06-2016",3079," 1.91","47.54598","-122.2686"," 77.71055"
"06-2016",3079," 1.91","47.54598","-122.2686"," 68.13976"
"07-2014",3137," 0.96","47.64321","-122.3936"," 77.88547"
"07-2014",3137," 0.96","47.64321","-122.3936"," 78.03609"
"07-2014",3137," 0.96","47.64321","-122.3936"," 76.54249"
"07-2014",3137," 0.96","47.64321","-122.3936"," 69.34546"
"07-2014",3137," 0.96","47.64321","-122.3936"," 74.77408"
"07-2014",3137," 0.96","47.64321","-122.3936"," 79.85005"
"07-2014",3137," 0.96","47.64321","-122.3936"," 75.29531"
"07-2014",3137," 0.96","47.64321","-122.3936"," 74.90608"
"07-2014",3137," 0.96","47.64321","-122.3936"," 67.39007"
"07-2014",3137," 0.96","47.64321","-122.3936"," 78.30495"
"07-2014",3137," 0.96","47.64321","-122.3936"," 75.10347"
"07-2014",3137," 0.96","47.64321","-122.3936"," 74.80443"
"07-2014",3137," 0.96","47.64321","-122.3936"," 68.45766"
"07-2014",3137," 0.96","47.64321","-122.3936"," 76.07477"
"07-2014",3137," 0.96","47.64321","-122.3936"," 61.27956"
"07-2014",3137," 0.96","47.64321","-122.3936"," 69.12855"
"07-2014",3137," 0.96","47.64321","-122.3936"," 71.19193"
"07-2014",3137," 0.96","47.64321","-122.3936"," 76.21349"
"07-2014",3137," 0.96","47.64321","-122.3936"," 67.61146"
"07-2014",3137," 0.96","47.64321","-122.3936"," 66.37516"
"07-2014",3137," 0.96","47.64321","-122.3936"," 70.59679"
"07-2014",3137," 0.96","47.64321","-122.3936"," 75.96841"
"07-2014",3137," 0.96","47.64321","-122.3936"," 71.15793"
"07-2014",3137," 0.96","47.64321","-122.3936"," 62.85743"
"07-2014",3137," 0.96","47.64321","-122.3936"," 64.45575"
"07-2014",3137," 0.96","47.64321","-122.3936"," 72.08981"
"07-2014",3137," 0.96","47.64321","-122.3936"," 73.46470"
"07-2014",3137," 0.96","47.64321","-122.3936"," 76.94050"
"07-2014",3137," 0.96","47.64321","-122.3936"," 76.48823"
"07-2014",3137," 0.96","47.64321","-122.3936"," 77.10024"
"07-2014",3137," 0.96","47.64321","-122.3936"," 76.06461"
"07-2014",3137," 1.09","47.51885","-122.2669"," 77.88547"
"07-2014",3137," 1.09","47.51885","-122.2669"," 78.03609"
"07-2014",3137," 1.09","47.51885","-122.2669"," 76.54249"
"07-2014",3137," 1.09","47.51885","-122.2669"," 69.34546"
"07-2014",3137," 1.09","47.51885","-122.2669"," 74.77408"
"07-2014",3137," 1.09","47.51885","-122.2669"," 79.85005"
"07-2014",3137," 1.09","47.51885","-122.2669"," 75.29531"
"07-2014",3137," 1.09","47.51885","-122.2669"," 74.90608"
"07-2014",3137," 1.09","47.51885","-122.2669"," 67.39007"
"07-2014",3137," 1.09","47.51885","-122.2669"," 78.30495"
"07-2014",3137," 1.09","47.51885","-122.2669"," 75.10347"
"07-2014",3137," 1.09","47.51885","-122.2669"," 74.80443"
"07-2014",3137," 1.09","47.51885","-122.2669"," 68.45766"
"07-2014",3137," 1.09","47.51885","-122.2669"," 76.07477"
"07-2014",3137," 1.09","47.51885","-122.2669"," 61.27956"
"07-2014",3137," 1.09","47.51885","-122.2669"," 69.12855"
"07-2014",3137," 1.09","47.51885","-122.2669"," 71.19193"
"07-2014",3137," 1.09","47.51885","-122.2669"," 76.21349"
"07-2014",3137," 1.09","47.51885","-122.2669"," 67.61146"
"07-2014",3137," 1.09","47.51885","-122.2669"," 66.37516"
"07-2014",3137," 1.09","47.51885","-122.2669"," 70.59679"
"07-2014",3137," 1.09","47.51885","-122.2669"," 75.96841"
"07-2014",3137," 1.09","47.51885","-122.2669"," 71.15793"
"07-2014",3137," 1.09","47.51885","-122.2669"," 62.85743"
"07-2014",3137," 1.09","47.51885","-122.2669"," 64.45575"
"07-2014",3137," 1.09","47.51885","-122.2669"," 72.08981"
"07-2014",3137," 1.09","47.51885","-122.2669"," 73.46470"
"07-2014",3137," 1.09","47.51885","-122.2669"," 76.94050"
"07-2014",3137," 1.09","47.51885","-122.2669"," 76.48823"
"07-2014",3137," 1.09","47.51885","-122.2669"," 77.10024"
"07-2014",3137," 1.09","47.51885","-122.2669"," 76.06461"
"07-2014",3137," 0.75","47.61803","-122.3585"," 77.88547"
"07-2014",3137," 0.75","47.61803","-122.3585"," 78.03609"
"07-2014",3137," 0.75","47.61803","-122.3585"," 76.54249"
"07-2014",3137," 0.75","47.61803","-122.3585"," 69.34546"
"07-2014",3137," 0.75","47.61803","-122.3585"," 74.77408"
"07-2014",3137," 0.75","47.61803","-122.3585"," 79.85005"
"07-2014",3137," 0.75","47.61803","-122.3585"," 75.29531"
"07-2014",3137," 0.75","47.61803","-122.3585"," 74.90608"
"07-2014",3137," 0.75","47.61803","-122.3585"," 67.39007"
"07-2014",3137," 0.75","47.61803","-122.3585"," 78.30495"
"07-2014",3137," 0.75","47.61803","-122.3585"," 75.10347"
"07-2014",3137," 0.75","47.61803","-122.3585"," 74.80443"
"07-2014",3137," 0.75","47.61803","-122.3585"," 68.45766"
"07-2014",3137," 0.75","47.61803","-122.3585"," 76.07477"
"07-2014",3137," 0.75","47.61803","-122.3585"," 61.27956"
"07-2014",3137," 0.75","47.61803","-122.3585"," 69.12855"
"07-2014",3137," 0.75","47.61803","-122.3585"," 71.19193"
"07-2014",3137," 0.75","47.61803","-122.3585"," 76.21349"
"07-2014",3137," 0.75","47.61803","-122.3585"," 67.61146"
"07-2014",3137," 0.75","47.61803","-122.3585"," 66.37516"
"07-2014",3137," 0.75","47.61803","-122.3585"," 70.59679"
"07-2014",3137," 0.75","47.61803","-122.3585"," 75.96841"
"07-2014",3137," 0.75","47.61803","-122.3585"," 71.15793"
"07-2014",3137," 0.75","47.61803","-122.3585"," 62.85743"
"07-2014",3137," 0.75","47.61803","-122.3585"," 64.45575"
"07-2014",3137," 0.75","47.61803","-122.3585"," 72.08981"
"07-2014",3137," 0.75","47.61803","-122.3585"," 73.46470"
"07-2014",3137," 0.75","47.61803","-122.3585"," 76.94050"
"07-2014",3137," 0.75","47.61803","-122.3585"," 76.48823"
"07-2014",3137," 0.75","47.61803","-122.3585"," 77.10024"
"07-2014",3137," 0.75","47.61803","-122.3585"," 76.06461"
"07-2014",3137," 0.99","47.54598","-122.2686"," 77.88547"
"07-2014",3137," 0.99","47.54598","-122.2686"," 78.03609"
"07-2014",3137," 0.99","47.54598","-122.2686"," 76.54249"
"07-2014",3137," 0.99","47.54598","-122.2686"," 69.34546"
"07-2014",3137," 0.99","47.54598","-122.2686"," 74.77408"
"07-2014",3137," 0.99","47.54598","-122.2686"," 79.85005"
"07-2014",3137," 0.99","47.54598","-122.2686"," 75.29531"
"07-2014",3137," 0.99","47.54598","-122.2686"," 74.90608"
"07-2014",3137," 0.99","47.54598","-122.2686"," 67.39007"
"07-2014",3137," 0.99","47.54598","-122.2686"," 78.30495"
"07-2014",3137," 0.99","47.54598","-122.2686"," 75.10347"
"07-2014",3137," 0.99","47.54598","-122.2686"," 74.80443"
"07-2014",3137," 0.99","47.54598","-122.2686"," 68.45766"
"07-2014",3137," 0.99","47.54598","-122.2686"," 76.07477"
"07-2014",3137," 0.99","47.54598","-122.2686"," 61.27956"
"07-2014",3137," 0.99","47.54598","-122.2686"," 69.12855"
"07-2014",3137," 0.99","47.54598","-122.2686"," 71.19193"
"07-2014",3137," 0.99","47.54598","-122.2686"," 76.21349"
"07-2014",3137," 0.99","47.54598","-122.2686"," 67.61146"
"07-2014",3137," 0.99","47.54598","-122.2686"," 66.37516"
"07-2014",3137," 0.99","47.54598","-122.2686"," 70.59679"
"07-2014",3137," 0.99","47.54598","-122.2686"," 75.96841"
"07-2014",3137," 0.99","47.54598","-122.2686"," 71.15793"
"07-2014",3137," 0.99","47.54598","-122.2686"," 62.85743"
"07-2014",3137," 0.99","47.54598","-122.2686"," 64.45575"
"07-2014",3137," 0.99","47.54598","-122.2686"," 72.08981"
"07-2014",3137," 0.99","47.54598","-122.2686"," 73.46470"
"07-2014",3137," 0.99","47.54598","-122.2686"," 76.94050"
"07-2014",3137," 0.99","47.54598","-122.2686"," 76.48823"
"07-2014",3137," 0.99","47.54598","-122.2686"," 77.10024"
"07-2014",3137," 0.99","47.54598","-122.2686"," 76.06461"
"07-2014",3137," 0.81","47.66847","-122.3861"," 77.88547"
"07-2014",3137," 0.81","47.66847","-122.3861"," 78.03609"
"07-2014",3137," 0.81","47.66847","-122.3861"," 76.54249"
"07-2014",3137," 0.81","47.66847","-122.3861"," 69.34546"
"07-2014",3137," 0.81","47.66847","-122.3861"," 74.77408"
"07-2014",3137," 0.81","47.66847","-122.3861"," 79.85005"
"07-2014",3137," 0.81","47.66847","-122.3861"," 75.29531"
"07-2014",3137," 0.81","47.66847","-122.3861"," 74.90608"
"07-2014",3137," 0.81","47.66847","-122.3861"," 67.39007"
"07-2014",3137," 0.81","47.66847","-122.3861"," 78.30495"
"07-2014",3137," 0.81","47.66847","-122.3861"," 75.10347"
"07-2014",3137," 0.81","47.66847","-122.3861"," 74.80443"
"07-2014",3137," 0.81","47.66847","-122.3861"," 68.45766"
"07-2014",3137," 0.81","47.66847","-122.3861"," 76.07477"
"07-2014",3137," 0.81","47.66847","-122.3861"," 61.27956"
"07-2014",3137," 0.81","47.66847","-122.3861"," 69.12855"
"07-2014",3137," 0.81","47.66847","-122.3861"," 71.19193"
"07-2014",3137," 0.81","47.66847","-122.3861"," 76.21349"
"07-2014",3137," 0.81","47.66847","-122.3861"," 67.61146"
"07-2014",3137," 0.81","47.66847","-122.3861"," 66.37516"
"07-2014",3137," 0.81","47.66847","-122.3861"," 70.59679"
"07-2014",3137," 0.81","47.66847","-122.3861"," 75.96841"
"07-2014",3137," 0.81","47.66847","-122.3861"," 71.15793"
"07-2014",3137," 0.81","47.66847","-122.3861"," 62.85743"
"07-2014",3137," 0.81","47.66847","-122.3861"," 64.45575"
"07-2014",3137," 0.81","47.66847","-122.3861"," 72.08981"
"07-2014",3137," 0.81","47.66847","-122.3861"," 73.46470"
"07-2014",3137," 0.81","47.66847","-122.3861"," 76.94050"
"07-2014",3137," 0.81","47.66847","-122.3861"," 76.48823"
"07-2014",3137," 0.81","47.66847","-122.3861"," 77.10024"
"07-2014",3137," 0.81","47.66847","-122.3861"," 76.06461"
"07-2014",3137," 1.54","47.68438","-122.2601"," 77.88547"
"07-2014",3137," 1.54","47.68438","-122.2601"," 78.03609"
"07-2014",3137," 1.54","47.68438","-122.2601"," 76.54249"
"07-2014",3137," 1.54","47.68438","-122.2601"," 69.34546"
"07-2014",3137," 1.54","47.68438","-122.2601"," 74.77408"
"07-2014",3137," 1.54","47.68438","-122.2601"," 79.85005"
"07-2014",3137," 1.54","47.68438","-122.2601"," 75.29531"
"07-2014",3137," 1.54","47.68438","-122.2601"," 74.90608"
"07-2014",3137," 1.54","47.68438","-122.2601"," 67.39007"
"07-2014",3137," 1.54","47.68438","-122.2601"," 78.30495"
"07-2014",3137," 1.54","47.68438","-122.2601"," 75.10347"
"07-2014",3137," 1.54","47.68438","-122.2601"," 74.80443"
"07-2014",3137," 1.54","47.68438","-122.2601"," 68.45766"
"07-2014",3137," 1.54","47.68438","-122.2601"," 76.07477"
"07-2014",3137," 1.54","47.68438","-122.2601"," 61.27956"
"07-2014",3137," 1.54","47.68438","-122.2601"," 69.12855"
"07-2014",3137," 1.54","47.68438","-122.2601"," 71.19193"
"07-2014",3137," 1.54","47.68438","-122.2601"," 76.21349"
"07-2014",3137," 1.54","47.68438","-122.2601"," 67.61146"
"07-2014",3137," 1.54","47.68438","-122.2601"," 66.37516"
"07-2014",3137," 1.54","47.68438","-122.2601"," 70.59679"
"07-2014",3137," 1.54","47.68438","-122.2601"," 75.96841"
"07-2014",3137," 1.54","47.68438","-122.2601"," 71.15793"
"07-2014",3137," 1.54","47.68438","-122.2601"," 62.85743"
"07-2014",3137," 1.54","47.68438","-122.2601"," 64.45575"
"07-2014",3137," 1.54","47.68438","-122.2601"," 72.08981"
"07-2014",3137," 1.54","47.68438","-122.2601"," 73.46470"
"07-2014",3137," 1.54","47.68438","-122.2601"," 76.94050"
"07-2014",3137," 1.54","47.68438","-122.2601"," 76.48823"
"07-2014",3137," 1.54","47.68438","-122.2601"," 77.10024"
"07-2014",3137," 1.54","47.68438","-122.2601"," 76.06461"
"07-2014",3137," 0.69","47.56544","-122.3397"," 77.88547"
"07-2014",3137," 0.69","47.56544","-122.3397"," 78.03609"
"07-2014",3137," 0.69","47.56544","-122.3397"," 76.54249"
"07-2014",3137," 0.69","47.56544","-122.3397"," 69.34546"
"07-2014",3137," 0.69","47.56544","-122.3397"," 74.77408"
"07-2014",3137," 0.69","47.56544","-122.3397"," 79.85005"
"07-2014",3137," 0.69","47.56544","-122.3397"," 75.29531"
"07-2014",3137," 0.69","47.56544","-122.3397"," 74.90608"
"07-2014",3137," 0.69","47.56544","-122.3397"," 67.39007"
"07-2014",3137," 0.69","47.56544","-122.3397"," 78.30495"
"07-2014",3137," 0.69","47.56544","-122.3397"," 75.10347"
"07-2014",3137," 0.69","47.56544","-122.3397"," 74.80443"
"07-2014",3137," 0.69","47.56544","-122.3397"," 68.45766"
"07-2014",3137," 0.69","47.56544","-122.3397"," 76.07477"
"07-2014",3137," 0.69","47.56544","-122.3397"," 61.27956"
"07-2014",3137," 0.69","47.56544","-122.3397"," 69.12855"
"07-2014",3137," 0.69","47.56544","-122.3397"," 71.19193"
"07-2014",3137," 0.69","47.56544","-122.3397"," 76.21349"
"07-2014",3137," 0.69","47.56544","-122.3397"," 67.61146"
"07-2014",3137," 0.69","47.56544","-122.3397"," 66.37516"
"07-2014",3137," 0.69","47.56544","-122.3397"," 70.59679"
"07-2014",3137," 0.69","47.56544","-122.3397"," 75.96841"
"07-2014",3137," 0.69","47.56544","-122.3397"," 71.15793"
"07-2014",3137," 0.69","47.56544","-122.3397"," 62.85743"
"07-2014",3137," 0.69","47.56544","-122.3397"," 64.45575"
"07-2014",3137," 0.69","47.56544","-122.3397"," 72.08981"
"07-2014",3137," 0.69","47.56544","-122.3397"," 73.46470"
"07-2014",3137," 0.69","47.56544","-122.3397"," 76.94050"
"07-2014",3137," 0.69","47.56544","-122.3397"," 76.48823"
"07-2014",3137," 0.69","47.56544","-122.3397"," 77.10024"
"07-2014",3137," 0.69","47.56544","-122.3397"," 76.06461"
"07-2014",3137," 0.72","47.52720","-122.3047"," 77.88547"
"07-2014",3137," 0.72","47.52720","-122.3047"," 78.03609"
"07-2014",3137," 0.72","47.52720","-122.3047"," 76.54249"
"07-2014",3137," 0.72","47.52720","-122.3047"," 69.34546"
"07-2014",3137," 0.72","47.52720","-122.3047"," 74.77408"
"07-2014",3137," 0.72","47.52720","-122.3047"," 79.85005"
"07-2014",3137," 0.72","47.52720","-122.3047"," 75.29531"
"07-2014",3137," 0.72","47.52720","-122.3047"," 74.90608"
"07-2014",3137," 0.72","47.52720","-122.3047"," 67.39007"
